wave,errs,data
7956.799999999999,4.9008315027975602,-5.0955084562301636
7957.200000000001,4.7053763583288468,-6.4653536081314087
7957.6,4.8747741408884968,-3.8919617533683777
7958.0,5.5164830626132302,-0.082950234413146973
7958.4,4.3512075843473941,-1.5562379360198975
7958.799999999999,5.7770789518531354,-4.4590424932539463
7959.2,4.3892393274347379,-1.6708759069442749
7959.6,4.683811408116398,2.2032589316368103
7960.0,4.6148350280686401,-2.8171713724732399
7960.4,4.9069801851739898,-1.5269686579704285
7960.799999999999,5.0712824153367277,-3.8617181777954102
7961.199999999999,4.3706602472042801,-5.5842788219451904
7961.599999999999,5.6027822246700936,-4.9498097896575928
7961.999999999999,4.4344827138747567,0.030016809701919556
7962.4,4.7612257858270981,-1.6166820377111435
7962.799999999999,4.9988813031968995,-6.4924505949020386
7963.199999999999,5.0180227142369587,1.3663707673549652
7963.5999999999985,5.3032372479764565,-6.2616099417209625
7964.0,5.2739102303020822,-4.8172267079353333
7964.4,6.576893192057323,58.997903823852539
7964.8,6.2349949947313084,139.22938537597656
7965.2,6.1073806457975293,123.5417594909668
7965.599999999999,6.0364037614538679,18.991307258605957
7965.999999999999,5.7531333742712576,-5.9511219263076782
7966.399999999999,5.6308739982431515,-3.9629033505916595
7966.799999999999,4.4128110061906609,-3.6332854032516479
7967.200000000001,5.6051696613436022,-4.4225295782089233
7967.6,4.6062598155142638,-1.7170641422271729
7968.0,4.7473912444552013,6.6590105295181274
7968.4,4.7599228459154306,9.3999877572059631
7968.799999999999,5.0489835550074353,5.0582704544067383
7969.2,5.2263900434769921,-1.2496421039104462
7969.6,4.5491001025674827,3.0281839966773987
7970.0,4.3558688348442729,-2.1816053986549377
7970.4,8.2167014172901478,2.1410038471221924
7970.799999999999,7.0344994155618927,-2.6300986409187317
7971.199999999999,6.1801633676334449,-1.1057716608047485
7971.599999999999,10.43986712077472,5.1187522858381271
7971.999999999999,7.2865529926067376,2.3238856792449951
7972.4,6.4206077325141457,-3.6777074933052063
7972.799999999999,5.7763307147651783,0.1997477114200592
7973.199999999999,9.5148029713063842,0.88826149702072144
7973.5999999999985,7.8900853179748021,0.23467260599136353
7974.0,6.0404411547509387,2.0703953206539154
7974.4,5.5635616993207693,0.31063425540924072
7974.8,8.3822046525298148,-1.9908382296562195
7975.2,7.1418482566087409,-1.4669703245162964
7975.599999999999,6.2987455119038813,-1.5293537378311157
7975.999999999999,5.9906572575453501,0.64053207635879517
7976.399999999999,7.8110713282927176,-3.9633345603942871
7976.799999999999,6.9330448794253492,2.6988871991634369
7977.200000000001,6.1965443778029714,12.915920734405518
7977.6,10.277907488918247,14.660089492797852
7978.0,7.2668016558174005,10.613875150680542
7978.4,6.497752733276676,3.4957098960876465
7978.799999999999,6.1015078925917718,-0.093118607997894287
7979.2,9.9211023753481253,-2.1420730352401733
7979.6,8.5428960219657046,29.946102142333984
7980.0,6.7514063604703543,53.198274612426758
7980.4,6.265255471085954,49.947196006774902
7980.799999999999,9.173538435226261,5.3800594210624695
7981.199999999999,7.8729300571475411,-3.2322535514831543
7981.599999999999,6.7318735778713075,0.27136832475662231
7981.999999999999,5.2778026178381552,-5.5342918634414673
7982.4,8.1307491978445157,4.7390714883804321
7982.799999999999,6.9236407712163146,0.31024818867444992
7983.199999999999,6.0924715306627606,-1.0378642082214355
7983.5999999999985,5.5268740130533285,0.19101844727993011
7984.0,7.7111937753995345,-1.9806392043828964
7984.4,6.6770272247374729,-4.1531243920326233
7984.8,5.9515476521596371,0.71231843531131744
7985.2,5.3867970442637203,0.18116581439971924
7985.599999999999,8.617710900329774,0.16823559999465942
7985.999999999999,6.3466418278139294,-0.41105948388576508
7986.399999999999,5.6527413879766311,-2.6087360084056854
7986.799999999999,5.2085563067801974,-4.6553337275981903
7987.200000000001,8.1934076707837935,0.32265353202819824
7987.6,6.9064966895528075,-0.8032689094543457
7988.0,5.4957263752722927,-3.3739539980888367
7988.4,5.0900799858272894,2.532341480255127
7988.799999999999,7.9452053040381445,-0.9734189510345459
7989.2,6.800442826873458,-0.76044932007789612
7989.6,5.9936184851604191,1.2416309118270874
7990.0,5.0672668945590145,-2.039449580013752
7990.4,7.8190478884284564,-3.0091935694217682
7990.799999999999,6.6308600723469659,0.44010668992996216
7991.199999999999,5.9238316851175252,-0.065790891647338867
7991.599999999999,5.3590559322763403,0.68898439407348633
7991.999999999999,7.8172963337697778,2.3246493339538574
7992.4,7.4153537705237529,-0.70960098505020142
7992.799999999999,7.3219755560577404,7.6795157194137573
7993.199999999999,7.3446177990235615,97.891590118408203
7993.5999999999985,10.676614452582287,159.57004928588867
7994.0,8.3078625022600416,134.95166015625
7994.4,7.6720851806859303,15.276527404785156
7994.8,6.9571733152826285,3.30022132396698
7995.2,9.3773251183851567,0.88302487134933472
7995.599999999999,6.7055239610014059,-2.3929095566272736
7995.999999999999,5.7730902519664191,3.6329899430274963
7996.399999999999,5.2686054180138724,-0.63332241773605347
7996.799999999999,5.4563883565690361,-4.777308464050293
7997.200000000001,7.4852585692008606,0.29783425480127335
7997.6,5.9024377637637411,0.11291579902172089
7998.0,5.2407997106496564,2.7411856949329376
7998.4,4.8560628357310405,2.4047601521015167
7998.799999999999,7.5472047178553332,2.176836371421814
7999.2,6.5321219550506076,0.14660735428333282
7999.6,5.2746093448787041,-2.7544110119342804
8000.0,4.8724513417374169,-2.0125951170921326
8000.4,7.8004279539390637,2.1758173108100891
8000.799999999999,6.7750750085876339,2.3903887271881104
8001.199999999999,5.9726831715003952,0.060891658067703247
8001.599999999999,4.948071472460291,3.4110830649733543
8001.999999999999,5.1967219429534977,0.46402716636657715
8002.4,6.8037413047781703,0.093154396861791611
8002.799999999999,6.0278178317642803,-0.0039799213409423828
8003.199999999999,5.4604408738827042,-0.011689573526382446
8003.5999999999985,4.6470880043377756,-0.78239822387695312
8004.0,7.0774800900775761,-4.2429451644420624
8004.4,6.2016601952517538,-3.5907464027404785
8004.8,5.5648766027799965,-1.2967102825641632
8005.2,4.7369454762091507,-1.4703275561332703
8005.599999999999,7.4428167417890396,-1.0759316682815552
8005.999999999999,6.3971899702527102,-0.42381462454795837
8006.399999999999,5.7253591044897041,-4.2047257423400879
8006.799999999999,5.1922902495597656,-0.60001441836357117
8007.200000000001,4.4956581244416469,-1.8349572718143463
8007.6,6.9432551412698018,-0.37062591314315796
8008.0,6.0705642937526418,1.254951536655426
8008.4,5.45131028820028,-0.10510188341140747
8008.799999999999,5.0097965041819705,-0.50851798057556152
8009.2,7.147332536801744,-5.8115012645721436
8009.6,6.2254376018852842,-2.640318751335144
8010.0,5.5907714291706059,0.28752923011779785
8010.4,5.0620584828393307,-1.3756835460662842
8010.799999999999,4.4694869833903494,-3.0904022455215454
8011.199999999999,6.7328880963631477,-0.28948122262954712
8011.599999999999,5.9637856302021079,1.4180065989494324
8011.999999999999,5.3495264140078458,-2.5445847064256668
8012.4,4.9258167523219427,3.4598389863967896
8012.799999999999,4.4717137214984826,-0.54442936182022095
8013.199999999999,6.7599264076070975,-0.53953930735588074
8013.5999999999985,6.2407067733415484,5.0884007215499878
8014.0,5.8092225566655573,38.09722900390625
8014.4,5.4153184553027849,45.918502807617188
8014.8,7.5263640113057289,35.581998825073242
8015.2,6.6404678932770844,2.9813770055770874
8015.599999999999,5.8944662671354857,0.20915855467319489
8015.999999999999,5.1441495736601084,2.3282331824302673
8016.399999999999,4.3779322484973058,1.9728698581457138
8016.799999999999,6.5924039227059792,1.5165295600891113
8017.200000000001,5.8508290340559768,-3.1978050470352173
8017.6,5.3045820575004834,0.17487654089927673
8018.0,4.8821369007732418,1.6097887754440308
8018.4,4.2899076067021564,-2.2655957341194153
8018.799999999999,6.5475558643750631,3.6485182642936707
8019.2,5.819719578872955,-1.0560304820537567
8019.6,5.2621433846572421,-1.1812599301338196
8020.0,4.6226100394193859,3.3650661706924438
8020.4,4.3269155362796994,6.0115281939506531
8020.799999999999,6.591109377917225,7.1483920812606812
8021.199999999999,5.8564369265611171,3.8408143520355225
8021.599999999999,5.3016590348319239,-1.975920557975769
8021.999999999999,4.5183157649323054,-0.40416592359542847
8022.4,4.2404048598660253,-1.6781812459230423
8022.799999999999,6.4460997179209283,0.60133586078882217
8023.199999999999,5.7535732763874288,0.33377140760421753
8023.5999999999985,4.8311186290545534,0.014179885387420654
8024.0,4.4236045555423518,-0.64011996984481812
8024.4,4.2539102127261605,2.420330137014389
8024.8,6.8322621293354731,3.8595949560403824
8025.2,6.6971055987758694,2.9832004606723785
8025.599999999999,6.2727380888188762,64.359167098999023
8025.999999999999,5.9885452394656058,115.25697708129883
8026.399999999999,5.765183047208926,98.623836517333984
8026.799999999999,7.9470055781526234,25.325796127319336
8027.200000000001,6.4898049951299788,-1.9588320255279541
8027.6,5.5130766862801304,-3.1206462979316711
8028.0,4.7903752956956636,-2.8948232531547546
8028.4,4.3403644981412404,6.416540265083313
8028.799999999999,7.0508212508304533,10.713420152664185
8029.2,5.5247431281610737,9.4428970813751221
8029.6,5.0281115406838666,6.1227436065673828
8030.0,4.6900751969987118,2.8900609612464905
8030.4,4.3648067016952492,1.8977159261703491
8030.799999999999,6.4265461744288794,0.55558692291378975
8031.199999999999,5.5973002358517832,-0.30664056539535522
8031.599999999999,5.1178121947118944,-0.92871668934822083
8031.999999999999,4.712963453620981,2.6544398367404938
8032.4,4.4040267155529254,4.5387399643659592
8032.799999999999,3.9676484165891073,0.69055241346359253
8033.199999999999,5.9998362833870713,-2.1813392788171768
8033.5999999999985,5.3337436109329719,-1.3594496250152588
8034.0,4.8478516357283068,-0.04597926139831543
8034.4,4.2335511390070719,2.4479241371154785
8034.8,4.0139011576843355,-1.7159596681594849
8035.2,6.3047577257576473,2.6051404178142548
8035.599999999999,5.6231846387296631,1.188188299536705
8035.999999999999,4.7672397234051482,-1.1570791602134705
8036.399999999999,4.4355578644179792,1.0395254492759705
8036.799999999999,4.1794856514339616,2.7882604002952576
8037.200000000001,3.9654449075837217,0.032269179821014404
8037.6,6.1425625264602033,2.5043247640132904
8038.0,5.0947646944239482,-0.47941645979881287
8038.4,4.7470178953660191,-0.59821075946092606
8038.799999999999,4.406745596772156,1.3436319231987
8039.2,4.1358797740115509,-0.97104266285896301
8039.6,6.1537433769592589,-1.9496478736400604
8040.0,5.4610138547041327,1.4206063859164715
8040.4,5.0103732572062629,1.1611710786819458
8040.799999999999,4.6185128759801533,2.4301425516605377
8041.199999999999,4.0865901548757497,0.0259055495262146
8041.599999999999,3.8890937313615161,3.5631756782531738
8041.999999999999,6.0750510006813441,1.462276354432106
8042.4,5.4446974244632536,1.9507454633712769
8042.799999999999,5.0029485750740657,4.4065096378326416
8043.199999999999,4.3258052354241103,1.3402542769908905
8043.5999999999985,4.0944815219704438,-1.6531103253364563
8044.0,3.9289463382540109,-1.6771487295627594
8044.4,6.0895854873235917,2.3768108487129211
8044.8,5.0526529919532335,0.50420859456062317
8045.2,4.6985668547372912,1.3478583097457886
8045.599999999999,4.4028202964723571,-0.18442836403846741
8045.999999999999,4.1257827569086283,-0.58899641036987305
8046.399999999999,3.7943991042806653,-2.075654000043869
8046.799999999999,5.7026423363556455,0.98262915015220642
8047.200000000001,5.1715177171611186,2.309775099158287
8047.6,4.7666131094044122,-2.0003247857093811
8048.0,4.4481726875909926,-1.1449614465236664
8048.4,3.9798109086310043,0.70478120446205139
8048.799999999999,3.8307046517073973,3.0406712293624878
8049.2,6.0107218795685311,-0.0031777620315551758
8049.6,5.4083914672055382,2.9556170403957367
8050.0,4.6567071347465934,0.34089788794517517
8050.4,4.375374711146141,5.4488282203674316
8050.799999999999,4.1918145711742598,4.7320766448974609
8051.199999999999,4.1829239931281679,-2.4939163327217102
8051.599999999999,6.1909208750553857,6.660721629858017
8051.999999999999,5.668431232856908,28.313339233398438
8052.4,5.2361887813740804,32.559711456298828
8052.799999999999,4.8819531433120016,18.516410350799561
8053.199999999999,4.3930580095211083,0.022504322230815887
8053.5999999999985,4.0565794738810927,-1.9559011459350586
8054.0,4.1573764174382868,-0.92192250490188599
8054.4,5.589384683176001,-1.4455832839012146
8054.8,4.8194040617437137,2.1210561990737915
8055.2,4.460630773984172,0.30299867689609528
8055.599999999999,4.2242645892004962,-1.4025809615850449
8055.999999999999,3.9842528676312119,2.6303728818893433
8056.399999999999,3.8012540479356174,-0.45619666576385498
8056.799999999999,5.5790876173989448,-0.070531308650970459
8057.200000000001,5.1055949004660928,3.2425000071525574
8057.6,4.734942448394416,3.1701356172561646
8058.0,4.4525359622215088,0.23212367296218872
8058.4,3.98510307046404,-0.89392724633216858
8058.799999999999,3.8172561938199618,1.5572614073753357
8059.2,3.6777763202216249,1.0896056592464447
8059.6,5.6686321175332361,2.4499469995498657
8060.0,4.8055602283788064,0.1367214024066925
8060.4,4.479505577520186,-2.7374320328235626
8060.799999999999,4.2852786673849455,1.0233342312276363
8061.199999999999,4.3069773953824431,-1.3314990773797035
8061.599999999999,4.5070164930729657,5.4464085698127747
8061.999999999999,4.5311495216174267,35.310855865478516
8062.4,6.2129405186372235,64.021175384521484
8062.799999999999,5.8117353584646558,53.251386642456055
8063.199999999999,5.1762242702050445,16.013440132141113
8063.5999999999985,4.8159394107164664,1.6101520359516144
8064.0,4.3626070888527559,5.8612993955612183
8064.4,3.9204851880743106,0.41517764329910278
8064.8,3.5531023867534324,1.8140537440776825
8065.2,5.2323297616476632,2.7741069793701172
8065.599999999999,4.8497548055335278,0.78548339009284973
8065.999999999999,4.5265690009176938,0.7461014986038208
8066.399999999999,4.0737141375683068,2.4677740633487701
8066.799999999999,3.837346074475648,-0.98000919818878174
8067.200000000001,3.685996646346545,1.151108518242836
8067.6,3.562351780869633,2.0126005709171295
8068.0,5.292863818263327,1.4570021033287048
8068.4,4.9141792121910317,1.7955847084522247
8068.799999999999,4.5795972553229287,-1.9143562018871307
8069.2,4.3246639853918367,-0.9673151969909668
8069.6,3.9390557140865985,2.7460159659385681
8070.0,3.7761436753696596,-1.7305567264556885
8070.4,3.6198551308416231,3.4721145331859589
8070.799999999999,3.4891117326421721,3.3222330808639526
8071.199999999999,5.0186958168855265,1.3819863796234131
8071.599999999999,4.6492620570449619,-0.8892025351524353
8071.999999999999,4.3778578649734046,1.1589500308036804
8072.4,4.1438233742197514,0.71289992332458496
8072.799999999999,3.9566595097552861,-2.0667033195495605
8073.199999999999,3.655027130969263,-1.0599498152732849
8073.5999999999985,3.5345510394755291,-2.8686082363128662
8074.0,3.8100292044204704,2.2838449478149414
8074.4,5.1718677167007359,3.6098070740699768
8074.8,4.5040582170312646,3.4631885290145874
8075.2,4.2762101164506499,2.1132316291332245
8075.599999999999,4.0625183286783884,2.8848808109760284
8075.999999999999,3.8914959847429795,4.7459953129291534
8076.399999999999,3.6177831228616744,-1.2577821016311646
8076.799999999999,3.5133272065356969,1.4314346313476562
8077.200000000001,3.4337421377438888,4.4376490712165833
8077.6,5.0092743154218358,5.7643892168998718
8078.0,4.7010502261580251,4.5798952579498291
8078.4,4.465240977374263,1.1558876633644104
8078.799999999999,4.249209642185968,1.0189768970012665
8079.2,3.9333635919010379,0.68175007402896881
8079.6,3.7434782010968721,1.3082724511623383
8080.0,3.6129939859142928,2.0781374573707581
8080.4,3.513735408758814,-1.0823052227497101
8080.799999999999,5.3465336180541989,1.9447681531310081
8081.199999999999,4.9251197992915676,0.066564232110977173
8081.599999999999,4.5963207614371475,-0.92134000360965729
8081.999999999999,4.3084028844405431,0.48332595825195312
8082.4,3.9496417041774063,0.57169142365455627
8082.799999999999,3.750884902456145,3.4904118776321411
8083.199999999999,3.615491763597666,-0.24727322533726692
8083.5999999999985,3.5225528253790519,2.0224021077156067
8084.0,3.3878785029707217,0.23341351747512817
8084.4,5.1066487395124671,6.0131803750991821
8084.8,4.7633860589732508,6.8504688739776611
8085.2,4.4953528537077716,7.642325222492218
8085.599999999999,4.0658585035286938,1.3950154334306717
8085.999999999999,3.9063378967102325,4.3592334091663361
8086.399999999999,3.7494982248435247,0.95619141682982445
8086.799999999999,3.6093643720612993,3.9980356097221375
8087.200000000001,3.4196247621325746,2.4577050507068634
8087.6,3.3256848967359471,3.7677091956138611
8088.0,3.5842884079559059,2.0769354701042175
8088.4,4.8924321569717826,1.3384280204772949
8088.799999999999,4.4192307654506013,-1.7126297354698181
8089.2,4.2114543534613089,-0.72403925657272339
8089.6,4.0332825256480476,4.2654874548316002
8090.0,3.8795015253144767,1.3878047466278076
8090.4,3.6345870513949836,-2.0703783631324768
8090.799999999999,3.5211460688715039,-0.7003481388092041
8091.199999999999,3.4260190692640511,0.34386207163333893
8091.599999999999,3.3460324378260755,2.6152698993682861
8091.999999999999,4.9232210430358503,2.3278914093971252
8092.4,4.7060303011700411,-0.99954728782176971
8092.799999999999,4.5645094745278625,2.7391626387834549
8093.199999999999,4.2927510478680571,3.9602082967758179
8093.5999999999985,4.1512341012938325,13.96770977973938
8094.0,4.001445701231658,19.81882905960083
8094.4,3.8932639847356825,8.1077795028686523
8094.8,3.6866920910727603,4.062333881855011
8095.2,3.5204363768227491,0.11233150959014893
8095.599999999999,3.371490140647134,1.3297945111989975
8095.999999999999,3.2646595599918817,2.2900375295430422
8096.399999999999,4.7175442452787273,1.8917176723480225
8096.799999999999,4.488390325507563,0.066957294940948486
8097.200000000001,4.2714568592879942,0.13365207612514496
8097.6,4.080301013300037,-0.64383026212453842
8098.0,3.7940134334294391,3.3524806797504425
8098.4,3.680520146335255,-0.070232987403869629
8098.799999999999,3.5950947562584958,0.30712620913982391
8099.2,3.5015334455287914,-0.15125033259391785
8099.6,3.3511826093121653,2.6086995601654053
8100.0,3.3040202246578643,-0.66213461756706238
8100.4,3.2411888581071286,2.9735997915267944
8100.799999999999,4.7259899876652405,0.51653940975666046
8101.199999999999,4.5684649200357921,3.9091141819953918
8101.599999999999,4.4765764064244715,-2.481239378452301
8101.999999999999,4.4437136133810462,6.038152813911438
8102.4,4.3399127610827355,22.652318000793457
8102.799999999999,4.2163501313080536,27.781401634216309
8103.199999999999,4.1236744332773121,22.135896682739258
8103.5999999999985,4.0359843905952024,10.657541036605835
8104.0,3.7223449971286202,0.64076781272888184
8104.4,3.5122396532038516,1.8109587430953979
8104.8,3.3768531917960196,2.9061450362205505
8105.2,3.2713776434187172,3.1708691716194153
8105.599999999999,3.4611859648439802,1.237133264541626
8105.999999999999,4.6170168194437906,0.24482192099094391
8106.399999999999,4.4349571237331729,3.1368727385997772
8106.799999999999,4.1751219435618303,0.86791351437568665
8107.200000000001,4.040416586942901,0.46414908766746521
8107.6,3.9321474275757113,1.3216622248291969
8108.0,3.8216304816122109,2.5833363384008408
8108.4,3.6575148795875845,-1.1903515309095383
8108.799999999999,3.5661124123661598,1.7541027367115021
8109.2,3.488015083911165,3.3318158984184265
8109.6,3.4186843239753175,0.41983258724212646
8110.0,3.2967403590931692,-1.9712225198745728
8110.4,3.2384523803802754,2.664842426776886
8110.799999999999,3.1844300143889619,1.9671689867973328
8111.199999999999,3.412898865208299,0.78742519021034241
8111.599999999999,4.5057742517987078,3.1708236336708069
8111.999999999999,4.3662115073668755,0.19063672423362732
8112.4,4.231020175927787,3.7737269401550293
8112.799999999999,4.0315411959346381,0.49326767027378082
8113.199999999999,3.9187307533740965,-0.70480203628540039
8113.5999999999985,3.8235666639649271,0.6614043116569519
8114.0,3.7378674219324717,0.98778827488422394
8114.4,3.5677419737351168,-0.023139894008636475
8114.8,3.4903865422402882,0.36224661022424698
8115.2,3.4400372844612104,2.5093577057123184
8115.599999999999,3.3838438657734153,2.7596191167831421
8115.999999999999,3.2830615418075162,-2.2722042798995972
8116.399999999999,3.2351168429931576,2.9873508214950562
8116.799999999999,3.1995860667201419,0.10613358020782471
8117.200000000001,3.1091253065550397,2.2951241433620453
8117.6,4.6516058097525512,1.370150238275528
8118.0,4.5258495530144653,0.66617397218942642
8118.4,4.4206376990003813,2.0885162353515625
8118.799999999999,4.1981329565305616,2.8255251049995422
8119.2,4.0548053878325181,0.80111980438232422
8119.6,3.967139743657305,0.81461010873317719
8120.0,3.8034088513767772,0.95270323753356934
8120.4,3.690882152598661,1.2607348561286926
8120.799999999999,3.6032313784772474,1.5003540217876434
8121.199999999999,3.5319290033063178,0.77129808068275452
8121.599999999999,3.4477059718820717,0.058310344815254211
8121.999999999999,3.3963893386167752,-0.47734715044498444
8122.4,3.3355810499169549,2.8450460433959961
8122.799999999999,3.2910762113340484,2.9016237258911133
8123.199999999999,3.2167350384117639,0.13708853721618652
8123.5999999999985,3.1789112470377194,1.8918342590332031
8124.0,3.1390754248394988,3.338301807641983
8124.4,3.062646429086028,2.104440450668335
8124.8,3.0445642002490443,-1.6546306014060974
8125.2,3.2889887026535578,1.3451344966888428
8125.599999999999,4.4221996456124355,0.99844688177108765
8125.999999999999,4.2867259113609322,0.79174277186393738
8126.399999999999,4.1908300136295269,0.54122170805931091
8126.799999999999,4.1007755254176619,2.6458594053983688
8127.200000000001,3.9729122649966095,1.7264403104782104
8127.6,3.8711442489749075,1.3424741625785828
8128.0,3.8140958922000565,3.2278696298599243
8128.4,3.7478732383572826,3.8441766276955605
8128.799999999999,3.6272522940344216,2.211444303393364
8129.2,3.5765204042893601,-0.16050693392753601
8129.6,3.5335535860568119,5.6431452631950378
8130.0,3.4691264470979859,1.3013849556446075
8130.4,3.4239120622308961,-1.8476868271827698
8130.799999999999,3.3952039893042256,0.74810463190078735
8131.199999999999,3.3599879152424514,2.1018234640359879
8131.599999999999,3.3259296026812328,-1.6917498707771301
8131.999999999999,3.2989209257795795,3.5224518179893494
8132.4,3.2524328813930081,4.2686887979507446
8132.799999999999,3.2045511025651625,2.4547553658485413
8133.199999999999,3.1722590206940069,2.7033664584159851
8133.5999999999985,3.1421408228129093,3.7940590679645538
8134.0,3.1040729563452936,1.3608119189739227
8134.4,3.0497699427316962,-0.054959140717983246
8134.8,3.0351623041775047,4.8171893358230591
8135.2,3.0142033708287705,-0.48838075995445251
8135.599999999999,3.251424374281334,2.3481955826282501
8135.999999999999,3.2211957601048837,1.7612771093845367
8136.399999999999,4.234276051974855,1.6253696084022522
8136.799999999999,4.1802262070686318,2.4359044581651688
8137.200000000001,4.1029740322853447,4.0859413743019104
8137.6,4.0711951835185562,3.0066063851118088
8138.0,4.0675550347607334,2.4255158305168152
8138.4,4.0371839650048287,5.6116466522216797
8138.799999999999,4.0426068473207577,6.663154125213623
8139.2,4.0388428747604737,9.4583091735839844
8139.6,4.0026721402406213,8.7864522933959961
8140.0,3.9477609124882629,5.4954777956008911
8140.4,3.8898242056807155,5.2817920446395874
8140.799999999999,3.8197197469374302,1.5366586446762085
8141.199999999999,3.7364776502044195,1.574905663728714
8141.599999999999,3.6710862659312111,0.90091019868850708
8141.999999999999,3.6374464150764418,1.315112292766571
8142.4,3.6008192208903012,2.3958342969417572
8142.799999999999,3.5532187345873041,0.71917924284934998
8143.199999999999,3.5574643135253279,1.8673296272754669
8143.5999999999985,3.5348853779215932,0.86152532696723938
8144.0,3.502999643786441,1.9609083533287048
8144.4,3.4909246776049145,4.1973055601119995
8144.8,3.4882348991781171,1.6395500302314758
8145.2,3.4754275401796355,0.43389004468917847
8145.599999999999,3.4708569046271904,-0.47937685251235962
8145.999999999999,3.5033001946909188,1.7814152240753174
8146.399999999999,3.5253196649875083,8.8213098049163818
8146.799999999999,3.5369032619596936,8.1887927055358887
8147.200000000001,3.529184257687247,11.504209041595459
8147.6,3.5162995473984133,8.3926339149475098
8148.0,3.4835470879213668,4.9957830905914307
8148.4,3.4158002208383902,1.3467521667480469
8148.799999999999,3.3850088121761779,-1.342026948928833
8149.2,3.3492156251329672,2.3051480054855347
8149.6,3.3064278651400572,-0.098968923091888428
8150.0,3.3003593203692128,-1.8735631704330444
8150.4,3.2980370159017909,0.7387973964214325
8150.799999999999,3.2838698732934954,2.2411745637655258
8151.199999999999,3.2714913038619562,-0.36081340909004211
8151.599999999999,3.2730325760830117,3.0927312970161438
8151.999999999999,3.2712838070041719,0.3405817449092865
8152.4,3.2676497369635626,2.2945586442947388
8152.799999999999,3.260491117542061,1.1081304624676704
8153.199999999999,3.2677097868888403,-0.30268923938274384
8153.5999999999985,3.2607054292570687,1.9111515283584595
8154.0,3.2581822054533451,0.39742597937583923
8154.4,3.2578951963200824,-0.93939420580863953
8154.8,3.2520165384770343,-0.89814329147338867
8155.2,3.2506864841839707,2.4385494105517864
8155.599999999999,3.2460036162306967,1.5026167929172516
8155.999999999999,3.250487994317369,1.4074254930019379
8156.399999999999,3.2757666389830673,1.300689697265625
8156.799999999999,3.2804370505906952,1.7346526682376862
8157.200000000001,3.2962568719191934,-3.9320923686027527
8157.6,3.3138674818546763,0.91307896375656128
8158.0,3.342925300713552,1.8135301768779755
8158.4,3.349530398243374,1.5069018006324768
8158.799999999999,3.3557385072712056,5.6060959100723267
8159.2,3.3780474640452574,-0.39415533840656281
8159.6,3.389027593878545,2.9979938864707947
8160.0,3.3956192469998236,2.6831978559494019
8160.4,3.409189550677167,2.5023773461580276
8160.799999999999,3.4275485506698002,-0.11909592896699905
8161.199999999999,3.430921673706925,1.0259044021368027
8161.599999999999,3.437954780625875,-0.22577303647994995
8161.999999999999,3.4533475429427716,-1.242563009262085
8162.4,3.467001671877691,1.7669560462236404
8162.799999999999,3.4807393047891413,-2.0001171827316284
8163.199999999999,3.490326372386837,-0.63912256062030792
8163.5999999999985,3.5152981963306495,-0.71860824525356293
8164.0,3.531424390420602,0.46178746223449707
8164.4,3.5660765992050227,2.0960395336151123
8164.8,3.5903348385345675,3.035749077796936
8165.2,3.6229569501127687,2.046846330165863
8165.599999999999,3.6673999829702222,3.0091638118028641
8165.999999999999,3.6658458662143243,3.7973935008049011
8166.399999999999,3.6906562693016216,5.4904710054397583
8166.799999999999,3.753587631893609,-1.0264861583709717
8167.200000000001,3.7899264626956324,-2.5421047359704971
8167.6,3.824857503663706,2.5331869423389435
8168.0,3.9137164837905689,1.8007266819477081
8168.4,3.9639249172779607,2.7558941841125488
8168.799999999999,3.994685991713812,1.4443660378456116
8169.2,4.0409212899111209,-0.20311643183231354
8169.6,4.0934223184745457,-0.4444238543510437
8170.0,4.1179741619378607,0.44708126783370972
8170.4,4.1599809475915466,0.50485488772392273
8170.799999999999,3.2139708313701787,0.19509288668632507
8171.199999999999,2.9885820659294877,0.31182330846786499
8171.599999999999,3.0047430640076329,1.7692830468295142
8171.999999999999,3.0453315400762242,2.0370595008134842
8172.4,3.0883958571858208,3.4771167039871216
8172.799999999999,3.1165805804939044,0.82592451572418213
8173.199999999999,3.1548693302099986,1.8745769262313843
8173.5999999999985,3.1801117160325871,7.1591129302978516
8174.0,3.1993538321789456,-3.3102328777313232
8174.4,3.235305598232193,1.4467427432537079
8174.8,3.2635103304606621,1.853388175368309
8175.2,3.2702088600125925,-1.3589459657669067
8175.599999999999,3.302573685816339,3.2308599352836609
8175.999999999999,3.3554691595392283,-0.1570391058921814
8176.399999999999,3.3940136467338253,0.17549865692853928
8176.799999999999,3.4238973389579721,0.76174858212471008
8177.200000000001,3.5198610499525875,-0.42558732628822327
8177.6,3.5523297313865649,-0.31036621332168579
8178.0,3.5889517498475541,0.50833767652511597
8178.4,3.6955960649818222,1.1627945005893707
8178.799999999999,3.7575589231880646,2.8688008487224579
8179.2,3.8068299066102669,-3.0294011235237122
8179.6,3.9214115117638046,-0.81269752979278564
8180.0,3.985059872903193,1.810819748789072
8180.4,4.0636166759691719,2.2265132665634155
8180.799999999999,4.1344805528622777,1.6371318995952606
8181.199999999999,3.2210604419879254,2.2297697514295578
8181.599999999999,3.0126195421013597,2.3526431620121002
8181.999999999999,3.0366267696847187,-0.49998099356889725
8182.4,3.1009043312062534,1.6934740096330643
8182.799999999999,3.1232456746619466,2.406150221824646
8183.199999999999,3.1557991088782433,-1.5023496747016907
